year,season,time,total_pedestrian,to_manhattan,to_brooklyn,weather,event
2019,Spring,12:00:00 AM,0,0,0,cloudy,
2019,Winter,03:00:00 PM,2313,1388,925,partly cloudy day,
2019,Summer,06:00:00 AM,177,81,96,cloudy,
2019,Winter,01:00:00 PM,1662,756,906,partly cloudy day,
2019,Winter,01:00:00 PM,1196,592,604,partly cloudy day,
2019,Summer,01:00:00 AM,1,0,1,cloudy,
2019,Spring,03:00:00 AM,0,0,0,clear night,
2019,Winter,04:00:00 AM,0,0,0,clear night,
2019,Spring,03:00:00 PM,2095,1043,1052,partly cloudy day,
2019,Summer,12:00:00 PM,1041,490,551,cloudy,
2019,Summer,05:00:00 PM,1273,603,670,cloudy,
2019,Spring,11:00:00 AM,1871,975,896,cloudy,
2019,Spring,03:00:00 PM,493,270,223,rain,
2019,Fall,06:00:00 AM,155,103,52,partly cloudy night,
2019,Winter,11:00:00 PM,2,0,2,clear night,
2019,Winter,08:00:00 AM,308,153,155,partly cloudy day,
2019,Summer,10:00:00 PM,39,16,23,partly cloudy night,
2019,Spring,03:00:00 PM,1573,738,835,partly cloudy day,
2019,Winter,03:00:00 PM,1440,700,740,clear day,
2019,Summer,01:00:00 PM,1278,588,690,cloudy,
2019,Spring,03:00:00 AM,0,0,0,cloudy,
2019,Spring,05:00:00 AM,12,9,3,cloudy,
2019,Fall,07:00:00 PM,47,41,6,partly cloudy night,
2019,Summer,12:00:00 PM,2626,1389,1237,partly cloudy day,
2019,Winter,09:00:00 AM,195,101,94,rain,
2019,Summer,04:00:00 PM,402,181,221,rain,
2019,Winter,09:00:00 PM,3,0,3,cloudy,
2019,Winter,01:00:00 PM,740,370,370,cloudy,
2019,Fall,06:00:00 AM,38,22,16,cloudy,
2019,Fall,04:00:00 AM,0,0,0,partly cloudy night,
2019,Fall,01:00:00 AM,5,0,5,clear night,
2019,Spring,03:00:00 AM,0,0,0,clear night,
2019,Fall,08:00:00 PM,25,8,17,cloudy,
2019,Summer,03:00:00 PM,1657,533,1124,cloudy,
2019,Winter,09:00:00 AM,249,138,111,clear day,
2019,Winter,02:00:00 PM,2276,1124,1152,clear day,
2019,Spring,05:00:00 PM,1386,614,772,clear day,
2019,Winter,09:00:00 PM,34,0,34,clear night,
2019,Winter,08:00:00 AM,137,34,103,cloudy,
2019,Summer,03:00:00 AM,0,0,0,partly cloudy night,
2019,Spring,08:00:00 AM,230,76,154,clear day,
2019,Spring,06:00:00 PM,2476,1176,1300,clear day,
2019,Winter,10:00:00 PM,15,5,10,clear night,
2019,Fall,09:00:00 PM,5,3,2,clear night,
2019,Spring,04:00:00 PM,1382,640,742,partly cloudy day,
2019,Fall,08:00:00 PM,23,17,6,cloudy,
2019,Spring,10:00:00 PM,1,0,1,partly cloudy night,
2019,Winter,10:00:00 PM,22,22,0,clear night,
2019,Spring,12:00:00 PM,1536,745,791,clear day,
2019,Fall,11:00:00 AM,1890,1046,844,partly cloudy day,
2019,Spring,12:00:00 PM,2416,1029,1387,partly cloudy day,
2019,Winter,06:00:00 PM,497,150,347,partly cloudy night,Presidents' Day (regional holiday)
2019,Fall,04:00:00 PM,1476,678,798,partly cloudy day,
2019,Summer,10:00:00 AM,1538,892,646,partly cloudy day,
2019,Winter,04:00:00 PM,978,471,507,cloudy,
2019,Fall,12:00:00 PM,1513,513,1000,cloudy,
2019,Fall,08:00:00 PM,65,61,4,clear night,
2019,Fall,10:00:00 PM,10,5,5,clear night,
2019,Fall,03:00:00 PM,2129,1047,1082,clear day,
2019,Summer,03:00:00 PM,2076,932,1144,partly cloudy day,Father's Day
2019,Fall,11:00:00 PM,6,1,5,clear night,
2019,Spring,11:00:00 AM,2135,1052,1083,cloudy,
2019,Winter,02:00:00 PM,2079,887,1192,clear day,
2019,Spring,09:00:00 AM,659,366,293,partly cloudy day,
2019,Summer,11:00:00 PM,15,7,8,partly cloudy night,
2019,Winter,02:00:00 PM,868,389,479,partly cloudy day,
2019,Summer,01:00:00 AM,1,0,1,partly cloudy night,
2019,Winter,03:00:00 AM,3,3,0,cloudy,
2019,Spring,04:00:00 PM,760,345,415,cloudy,
2019,Spring,02:00:00 AM,0,0,0,partly cloudy night,
2019,Winter,06:00:00 AM,2,1,1,rain,
2019,Winter,03:00:00 PM,1448,711,737,clear day,Valentine's Day
2019,Fall,06:00:00 PM,1667,941,726,partly cloudy day,
2019,Spring,02:00:00 AM,1,0,1,clear night,
2019,Summer,07:00:00 PM,1471,818,653,partly cloudy day,
2019,Winter,11:00:00 AM,838,838,0,clear day,
2019,Fall,11:00:00 AM,2231,1150,1081,clear day,
2019,Summer,10:00:00 AM,1381,799,582,partly cloudy day,
2019,Summer,03:00:00 PM,3023,1362,1661,clear day,
2019,Winter,02:00:00 AM,1,0,1,clear night,
2019,Spring,11:00:00 AM,2089,962,1127,partly cloudy day,
2019,Spring,04:00:00 PM,2218,968,1250,partly cloudy day,
2019,Summer,08:00:00 AM,395,209,186,cloudy,
2019,Fall,04:00:00 PM,2538,1102,1436,cloudy,
2019,Fall,03:00:00 AM,0,0,0,clear night,
2019,Winter,05:00:00 AM,1,0,1,rain,
2019,Spring,08:00:00 AM,307,116,191,cloudy,
2019,Fall,12:00:00 PM,171,76,95,rain,
2019,Spring,09:00:00 AM,1317,794,523,clear day,
2019,Summer,01:00:00 AM,0,0,0,partly cloudy night,
2019,Spring,07:00:00 AM,371,164,207,clear night,
2019,Fall,02:00:00 AM,0,0,0,clear night,
2019,Spring,01:00:00 AM,0,0,0,cloudy,
2019,Spring,10:00:00 PM,14,8,6,cloudy,
2019,Winter,04:00:00 PM,3498,2123,1375,clear day,Christmas Day
2019,Fall,11:00:00 AM,1446,607,839,partly cloudy day,
2019,Fall,10:00:00 PM,53,0,53,clear night,
2019,Fall,10:00:00 AM,304,164,140,rain,
2019,Spring,03:00:00 AM,0,0,0,partly cloudy night,
2019,Winter,01:00:00 AM,0,0,0,partly cloudy night,
2019,Fall,02:00:00 PM,625,295,330,rain,
2019,Summer,05:00:00 PM,1155,649,506,cloudy,
2019,Spring,01:00:00 PM,1733,792,941,clear day,
2019,Fall,11:00:00 PM,4,0,4,clear night,
2019,Fall,08:00:00 PM,4,3,1,cloudy,Thanksgiving Day
2019,Summer,04:00:00 AM,6,0,6,cloudy,
2019,Winter,06:00:00 PM,19,11,8,rain,
2019,Fall,07:00:00 AM,313,130,183,clear day,
2019,Spring,04:00:00 AM,1,0,1,clear night,Memorial Day
2019,Spring,11:00:00 PM,7,0,7,partly cloudy night,
2019,Winter,03:00:00 PM,1498,780,718,partly cloudy day,Presidents' Day (regional holiday)
2019,Spring,05:00:00 AM,7,5,2,cloudy,Easter Sunday
2019,Spring,05:00:00 AM,0,0,0,clear night,
2019,Spring,08:00:00 AM,300,187,113,clear day,
2019,Spring,02:00:00 PM,1566,619,947,partly cloudy day,
2019,Summer,05:00:00 PM,2225,831,1394,partly cloudy day,
2019,Fall,02:00:00 PM,1913,860,1053,partly cloudy day,
2019,Fall,05:00:00 PM,771,350,421,cloudy,Halloween
2019,Fall,07:00:00 PM,92,91,1,rain,
2019,Summer,02:00:00 PM,2293,1034,1259,partly cloudy day,
2019,Fall,04:00:00 PM,1647,725,922,partly cloudy day,
2019,Spring,07:00:00 PM,94,46,48,rain,Cinco de Mayo
2019,Fall,05:00:00 AM,0,0,0,partly cloudy night,
2019,Summer,01:00:00 AM,0,0,0,clear night,
2019,Winter,02:00:00 AM,2,0,2,clear night,
2019,Summer,03:00:00 PM,2452,1179,1273,partly cloudy day,
2019,Fall,11:00:00 PM,2,0,2,clear night,
2019,Fall,03:00:00 AM,1,0,1,clear night,Black Friday
2019,Fall,01:00:00 AM,0,0,0,partly cloudy night,
2019,Spring,01:00:00 AM,16,14,2,rain,
2019,Summer,05:00:00 PM,602,220,382,cloudy,
2019,Summer,02:00:00 PM,2229,960,1269,partly cloudy day,
2019,Fall,05:00:00 AM,0,0,0,cloudy,Columbus Day (regional holiday)
2019,Fall,08:00:00 AM,468,264,204,partly cloudy day,
2019,Fall,02:00:00 PM,1736,722,1014,cloudy,
2019,Winter,05:00:00 PM,1340,547,793,clear day,
2019,Spring,10:00:00 PM,19,10,9,clear night,Easter Monday
2019,Winter,09:00:00 AM,415,415,0,clear day,
2019,Fall,02:00:00 AM,1,0,1,clear night,
2019,Winter,05:00:00 AM,0,0,0,clear night,
2019,Winter,02:00:00 AM,0,0,0,clear night,
2019,Summer,08:00:00 PM,772,357,415,partly cloudy day,
2019,Winter,10:00:00 AM,665,372,293,partly cloudy day,
2019,Spring,10:00:00 AM,894,487,407,cloudy,
2019,Spring,04:00:00 AM,0,0,0,cloudy,
2019,Fall,04:00:00 PM,1298,618,680,rain,Labor Day
2019,Summer,03:00:00 AM,0,0,0,partly cloudy night,
2019,Summer,12:00:00 PM,1297,617,680,partly cloudy day,
2019,Spring,11:00:00 PM,34,33,1,cloudy,
2019,Spring,09:00:00 AM,914,512,402,clear day,
2019,Winter,09:00:00 AM,687,366,321,partly cloudy day,
2019,Winter,02:00:00 PM,794,394,400,clear day,
2019,Fall,05:00:00 AM,1,0,1,clear night,
2019,Winter,10:00:00 PM,0,0,0,clear night,
2019,Winter,07:00:00 PM,17,17,0,rain,
2019,Winter,12:00:00 AM,6,4,2,rain,
2019,Fall,06:00:00 PM,202,141,61,rain,
2019,Fall,02:00:00 PM,2675,1194,1481,partly cloudy day,
2019,Summer,03:00:00 AM,3,0,3,clear night,
2019,Spring,04:00:00 AM,0,0,0,partly cloudy night,
2019,Fall,04:00:00 PM,1111,577,534,partly cloudy day,
2019,Summer,12:00:00 PM,1628,869,759,partly cloudy day,
2019,Fall,05:00:00 PM,2866,1285,1581,partly cloudy day,
2019,Fall,01:00:00 PM,1713,668,1045,clear day,
2019,Fall,03:00:00 AM,0,0,0,clear night,
2019,Winter,02:00:00 PM,1250,601,649,partly cloudy day,
2019,Spring,05:00:00 AM,18,12,6,cloudy,
2019,Winter,01:00:00 AM,2,0,2,cloudy,
2019,Summer,02:00:00 PM,1607,715,892,clear day,
2019,Summer,03:00:00 PM,3316,1522,1794,clear day,
2019,Fall,08:00:00 AM,455,259,196,clear day,
2019,Spring,09:00:00 AM,830,450,380,partly cloudy day,
2019,Spring,03:00:00 AM,1,0,1,clear night,
2019,Spring,08:00:00 AM,216,111,105,partly cloudy day,
2019,Fall,04:00:00 PM,2273,905,1368,clear day,Black Friday
2019,Fall,12:00:00 AM,4,3,1,clear night,
2019,Fall,08:00:00 PM,74,63,11,clear night,
2019,Winter,06:00:00 PM,104,90,14,cloudy,
2019,Summer,01:00:00 AM,0,0,0,partly cloudy night,
2019,Winter,06:00:00 AM,57,43,14,clear night,
2019,Fall,01:00:00 PM,2014,821,1193,clear day,
2019,Spring,10:00:00 AM,263,158,105,cloudy,
2019,Winter,10:00:00 AM,507,300,207,partly cloudy day,
2019,Winter,06:00:00 AM,5,3,2,rain,
2019,Summer,03:00:00 PM,2912,1204,1708,partly cloudy day,
2019,Fall,08:00:00 AM,494,170,324,partly cloudy day,
2019,Spring,08:00:00 AM,376,162,214,cloudy,
2019,Winter,07:00:00 AM,132,59,73,clear day,
2019,Spring,05:00:00 PM,2553,1247,1306,clear day,
2019,Spring,04:00:00 PM,906,419,487,cloudy,Daylight Saving Time starts
2019,Winter,04:00:00 AM,0,0,0,cloudy,
2019,Winter,04:00:00 AM,1,0,1,rain,
2019,Summer,12:00:00 PM,2163,1029,1134,partly cloudy day,
2019,Fall,10:00:00 AM,972,443,529,cloudy,
2019,Spring,09:00:00 AM,477,234,243,partly cloudy day,
2019,Fall,01:00:00 PM,2508,1092,1416,partly cloudy day,
2019,Winter,05:00:00 AM,0,0,0,clear night,
2019,Winter,06:00:00 AM,8,5,3,clear night,
2019,Summer,11:00:00 AM,1764,926,838,clear day,
2019,Spring,11:00:00 PM,8,7,1,cloudy,
2019,Summer,02:00:00 AM,0,0,0,partly cloudy night,
2019,Winter,03:00:00 AM,0,0,0,clear night,
2019,Fall,02:00:00 AM,0,0,0,clear night,
2019,Summer,11:00:00 PM,42,30,12,clear night,
2019,Winter,05:00:00 PM,61,56,5,rain,
2019,Spring,10:00:00 PM,9,5,4,cloudy,
2019,Winter,03:00:00 AM,0,0,0,clear night,
2019,Winter,06:00:00 PM,74,61,13,partly cloudy night,
2019,Spring,12:00:00 PM,1372,657,715,partly cloudy day,
2019,Summer,11:00:00 AM,2458,1302,1156,cloudy,
2019,Summer,11:00:00 PM,49,43,6,partly cloudy night,
2019,Spring,01:00:00 PM,1584,677,907,cloudy,
2019,Spring,10:00:00 AM,1929,1059,870,partly cloudy day,
2019,Fall,08:00:00 PM,61,45,16,partly cloudy night,
2019,Fall,05:00:00 AM,1,0,1,partly cloudy night,
2019,Summer,10:00:00 AM,952,576,376,partly cloudy day,
2019,Fall,02:00:00 PM,2490,1071,1419,clear day,
2019,Summer,03:00:00 AM,0,0,0,clear night,
2019,Summer,04:00:00 AM,1,0,1,partly cloudy night,
2019,Winter,05:00:00 PM,0,0,0,cloudy,
2019,Fall,03:00:00 AM,0,0,0,clear night,
2019,Spring,01:00:00 PM,1556,542,1014,cloudy,Easter Monday
2019,Spring,04:00:00 PM,1362,679,683,clear day,
2019,Summer,04:00:00 AM,0,0,0,clear night,
2019,Winter,09:00:00 AM,179,87,92,clear day,
2019,Summer,06:00:00 AM,119,46,73,partly cloudy day,
2019,Winter,12:00:00 AM,3,0,3,cloudy,
2019,Fall,05:00:00 AM,0,0,0,clear night,
2019,Summer,05:00:00 AM,41,21,20,clear night,
2019,Winter,06:00:00 PM,91,54,37,cloudy,
2019,Spring,02:00:00 AM,0,0,0,clear night,
2019,Spring,12:00:00 PM,2863,1369,1494,clear day,
2019,Winter,10:00:00 PM,0,0,0,partly cloudy night,
2019,Summer,12:00:00 PM,1931,943,988,partly cloudy day,
2019,Fall,09:00:00 PM,6,0,6,clear night,
2019,Fall,02:00:00 AM,0,0,0,partly cloudy night,
2019,Summer,12:00:00 AM,6,0,6,rain,
2019,Spring,03:00:00 PM,1838,872,966,clear day,
2019,Spring,12:00:00 AM,3,2,1,,
2019,Spring,12:00:00 AM,0,0,0,partly cloudy night,
2019,Winter,06:00:00 AM,24,11,13,cloudy,
2019,Fall,05:00:00 PM,43,39,4,cloudy,
2019,Summer,12:00:00 AM,5,3,2,clear night,
2019,Spring,06:00:00 PM,1064,578,486,clear day,
2019,Spring,03:00:00 PM,2788,1274,1514,clear day,
2019,Spring,12:00:00 PM,2725,1215,1510,partly cloudy day,
2019,Summer,12:00:00 PM,1500,780,720,rain,
2019,Summer,10:00:00 AM,1284,628,656,clear day,
2019,Winter,11:00:00 PM,14,13,1,partly cloudy night,
2019,Spring,10:00:00 PM,17,5,12,clear night,
2019,Summer,05:00:00 AM,38,27,11,partly cloudy night,
2019,Fall,08:00:00 AM,438,227,211,cloudy,
2019,Spring,09:00:00 PM,39,38,1,clear night,
2019,Summer,07:00:00 AM,131,67,64,rain,
2019,Spring,07:00:00 PM,129,67,62,rain,
2019,Spring,05:00:00 PM,1289,651,638,clear day,
2019,Summer,02:00:00 AM,3,2,1,clear night,
2019,Fall,12:00:00 AM,41,0,41,clear night,
2019,Fall,03:00:00 PM,641,318,323,rain,
2019,Spring,01:00:00 PM,789,368,421,cloudy,
2019,Summer,02:00:00 AM,0,0,0,partly cloudy night,
2019,Spring,06:00:00 PM,1846,1005,841,clear day,
2019,Summer,07:00:00 AM,269,114,155,partly cloudy day,
2019,Spring,05:00:00 PM,2226,1165,1061,partly cloudy day,
2019,Fall,11:00:00 PM,40,0,40,clear night,
2019,Fall,09:00:00 AM,652,365,287,cloudy,
2019,Winter,10:00:00 AM,1131,660,471,clear day,
2019,Summer,10:00:00 AM,1067,623,444,clear day,
2019,Fall,05:00:00 PM,266,182,84,rain,
2019,Fall,06:00:00 PM,132,126,6,rain,
2019,Winter,10:00:00 AM,1518,792,726,clear day,
2019,Spring,05:00:00 PM,2168,1140,1028,partly cloudy day,
2019,Spring,05:00:00 AM,28,23,5,clear night,
2019,Winter,07:00:00 PM,167,68,99,cloudy,
2019,Summer,03:00:00 AM,0,0,0,partly cloudy night,
2019,Winter,08:00:00 AM,282,103,179,clear day,
2019,Spring,07:00:00 AM,366,154,212,clear day,
2019,Fall,03:00:00 AM,0,0,0,cloudy,
2019,Fall,11:00:00 AM,1479,772,707,cloudy,
2019,Summer,02:00:00 AM,0,0,0,clear night,
2019,Winter,12:00:00 AM,2,0,2,rain,
2019,Fall,02:00:00 AM,3,0,3,clear night,
2019,Summer,02:00:00 AM,3,0,3,cloudy,
2019,Summer,10:00:00 PM,21,14,7,partly cloudy night,
2019,Summer,12:00:00 PM,2074,1033,1041,partly cloudy day,
2019,Winter,10:00:00 PM,12,6,6,partly cloudy night,
2019,Fall,01:00:00 AM,0,0,0,cloudy,
2019,Spring,11:00:00 AM,2593,1399,1194,clear day,
2019,Winter,09:00:00 AM,497,233,264,clear day,
2019,Fall,01:00:00 PM,1380,570,810,cloudy,
2019,Winter,11:00:00 PM,4,3,1,cloudy,
2019,Spring,07:00:00 PM,5,0,5,snow,
2019,Winter,08:00:00 AM,381,145,236,partly cloudy day,
2019,Fall,03:00:00 AM,1,0,1,partly cloudy night,
2019,Winter,10:00:00 AM,1436,871,565,clear day,
2019,Fall,06:00:00 AM,76,63,13,clear night,
2019,Fall,11:00:00 PM,23,20,3,partly cloudy night,Labor Day
2019,Fall,12:00:00 PM,1652,734,918,partly cloudy day,
2019,Winter,01:00:00 AM,0,0,0,clear night,
2019,Winter,04:00:00 AM,0,0,0,clear night,
2019,Summer,10:00:00 PM,25,12,13,partly cloudy night,
2019,Spring,07:00:00 AM,266,110,156,partly cloudy day,
2019,Fall,01:00:00 AM,1,0,1,cloudy,
2019,Summer,08:00:00 PM,1397,614,783,partly cloudy day,Independence Day
2019,Spring,02:00:00 AM,1,0,1,cloudy,
2019,Summer,08:00:00 AM,442,162,280,clear day,
2019,Summer,10:00:00 PM,0,0,0,partly cloudy night,
2019,Spring,07:00:00 PM,410,170,240,partly cloudy night,
2019,Spring,01:00:00 PM,2227,1104,1123,cloudy,
2019,Winter,12:00:00 AM,5,3,2,clear night,
2019,Winter,03:00:00 PM,754,433,321,rain,
2019,Spring,12:00:00 PM,1011,405,606,partly cloudy day,
2019,Spring,07:00:00 AM,39,16,23,rain,
2019,Summer,01:00:00 AM,9,3,6,cloudy,Father's Day
2019,Fall,02:00:00 AM,1,0,1,partly cloudy night,
2019,Fall,12:00:00 AM,1,0,1,cloudy,
2019,Fall,12:00:00 AM,2,1,1,cloudy,
2019,Winter,09:00:00 PM,8,0,8,cloudy,
2019,Summer,01:00:00 AM,10,5,5,clear night,
2019,Fall,08:00:00 AM,367,165,202,partly cloudy day,
2019,Summer,08:00:00 AM,397,178,219,clear day,
2019,Winter,07:00:00 AM,121,52,69,clear night,
2019,Winter,09:00:00 PM,35,11,24,cloudy,
2019,Winter,04:00:00 PM,1531,713,818,clear day,
2019,Summer,02:00:00 AM,1,0,1,clear night,
2019,Fall,11:00:00 PM,0,0,0,cloudy,
2019,Spring,10:00:00 PM,99,88,11,clear night,
2019,Winter,05:00:00 PM,292,181,111,partly cloudy night,
2019,Fall,03:00:00 AM,1,0,1,clear night,
2019,Winter,11:00:00 PM,6,5,1,cloudy,
2019,Summer,01:00:00 AM,0,0,0,cloudy,
2019,Winter,10:00:00 PM,62,61,1,clear night,Christmas Day
2019,Fall,02:00:00 PM,911,392,519,clear day,
2019,Fall,01:00:00 AM,4,2,2,partly cloudy night,
2019,Winter,01:00:00 AM,0,0,0,clear night,
2019,Fall,02:00:00 AM,1,0,1,clear night,
2019,Spring,01:00:00 AM,3,0,3,partly cloudy night,
2019,Winter,03:00:00 PM,0,0,0,partly cloudy day,
2019,Winter,04:00:00 PM,2274,1014,1260,partly cloudy day,
2019,Summer,04:00:00 PM,1827,872,955,partly cloudy day,
2019,Summer,09:00:00 PM,48,23,25,clear night,
2019,Fall,01:00:00 PM,2100,855,1245,clear day,
2019,Spring,10:00:00 AM,1893,1071,822,partly cloudy day,
2019,Summer,06:00:00 PM,1262,660,602,partly cloudy day,
2019,Spring,12:00:00 PM,1337,665,672,clear day,
2019,Winter,05:00:00 AM,1,0,1,rain,
2019,Fall,03:00:00 AM,0,0,0,clear night,
2019,Summer,08:00:00 PM,1680,744,936,partly cloudy day,
2019,Spring,03:00:00 PM,1973,930,1043,clear day,
2019,Spring,11:00:00 AM,1324,542,782,clear day,
2019,Summer,12:00:00 AM,5,1,4,clear night,
2019,Fall,10:00:00 PM,10,8,2,clear night,
2019,Summer,11:00:00 PM,23,16,7,clear night,
2019,Spring,07:00:00 PM,2107,1083,1024,clear day,Memorial Day
2019,Fall,09:00:00 AM,673,398,275,cloudy,
2019,Fall,01:00:00 PM,3214,1530,1684,partly cloudy day,
2019,Spring,10:00:00 PM,63,46,17,clear night,
2019,Fall,12:00:00 AM,11,9,2,clear night,
2019,Summer,12:00:00 AM,1,0,1,rain,
2019,Summer,03:00:00 PM,2514,1088,1426,partly cloudy day,
2019,Winter,09:00:00 PM,11,6,5,partly cloudy night,
2019,Summer,05:00:00 PM,1579,820,759,partly cloudy day,
2019,Summer,12:00:00 AM,13,13,0,clear night,
2019,Fall,08:00:00 AM,190,84,106,cloudy,Thanksgiving Day
2019,Fall,02:00:00 AM,1,0,1,partly cloudy night,
2019,Summer,07:00:00 AM,259,96,163,partly cloudy day,
2019,Fall,01:00:00 PM,1838,801,1037,clear day,
2019,Fall,11:00:00 PM,2,0,2,clear night,
2019,Fall,06:00:00 PM,1407,649,758,cloudy,
2019,Fall,12:00:00 PM,1746,807,939,clear day,
2019,Summer,03:00:00 PM,1939,869,1070,partly cloudy day,
2019,Winter,12:00:00 PM,740,387,353,cloudy,
2019,Summer,05:00:00 AM,28,19,9,partly cloudy night,
2019,Winter,05:00:00 PM,200,149,51,cloudy,
2019,Fall,03:00:00 AM,1,0,1,cloudy,
2019,Winter,08:00:00 AM,108,47,61,cloudy,
2019,Spring,03:00:00 PM,2130,917,1213,partly cloudy day,
2019,Winter,05:00:00 AM,1,0,1,rain,
2019,Spring,10:00:00 AM,1239,694,545,clear day,
2019,Summer,09:00:00 PM,192,109,83,clear night,
2019,Fall,08:00:00 AM,373,135,238,clear day,
2019,Winter,05:00:00 PM,556,190,366,partly cloudy night,New Year's Day
2019,Fall,02:00:00 PM,2128,816,1312,clear day,
2019,Summer,07:00:00 AM,269,127,142,partly cloudy day,
2019,Summer,02:00:00 PM,2270,1033,1237,partly cloudy day,
2019,Summer,09:00:00 AM,748,378,370,cloudy,
2019,Winter,06:00:00 AM,16,9,7,cloudy,
2019,Summer,12:00:00 AM,1,0,1,clear night,
2019,Winter,12:00:00 PM,1608,756,852,cloudy,
2019,Fall,12:00:00 PM,2702,1186,1516,partly cloudy day,
2019,Summer,03:00:00 AM,1,0,1,partly cloudy night,
2019,Summer,01:00:00 AM,4,1,3,partly cloudy night,
2019,Fall,04:00:00 AM,0,0,0,cloudy,
2019,Summer,10:00:00 PM,28,22,6,rain,
2019,Fall,02:00:00 PM,1479,686,793,partly cloudy day,
2019,Spring,02:00:00 PM,1495,710,785,cloudy,
2019,Winter,06:00:00 AM,42,21,21,cloudy,
2019,Summer,03:00:00 PM,1052,420,632,rain,
2019,Fall,12:00:00 PM,2700,1166,1534,cloudy,
2019,Fall,01:00:00 PM,1785,800,985,clear day,
2019,Summer,09:00:00 PM,167,47,120,partly cloudy night,
2019,Fall,06:00:00 AM,62,32,30,partly cloudy night,
2019,Spring,04:00:00 AM,0,0,0,clear night,
2019,Winter,05:00:00 AM,2,0,2,clear night,
2019,Spring,12:00:00 PM,1548,662,886,clear day,
2019,Fall,03:00:00 AM,0,0,0,clear night,
2019,Spring,12:00:00 AM,0,0,0,partly cloudy night,
2019,Summer,01:00:00 PM,2916,1314,1602,partly cloudy day,
2019,Summer,12:00:00 AM,6,1,5,cloudy,
2019,Spring,11:00:00 PM,18,16,2,clear night,
2019,Fall,10:00:00 PM,14,6,8,cloudy,
2019,Summer,03:00:00 AM,2,0,2,clear night,
2019,Winter,03:00:00 PM,816,395,421,cloudy,
2019,Winter,01:00:00 PM,366,181,185,clear day,
2019,Summer,06:00:00 AM,171,93,78,partly cloudy night,
2019,Summer,09:00:00 AM,611,333,278,partly cloudy day,
2019,Spring,07:00:00 AM,249,104,145,partly cloudy day,
2019,Spring,02:00:00 PM,219,100,119,rain,Mother's Day
2019,Spring,04:00:00 AM,1,0,1,clear night,
2019,Winter,01:00:00 AM,1,0,1,clear night,
2019,Winter,10:00:00 PM,5,0,5,clear night,
2019,Winter,08:00:00 AM,260,96,164,cloudy,
2019,Spring,08:00:00 AM,354,139,215,partly cloudy day,
2019,Winter,02:00:00 AM,0,0,0,cloudy,Presidents' Day (regional holiday)
2019,Fall,08:00:00 PM,81,65,16,partly cloudy night,
2019,Summer,10:00:00 AM,1373,790,583,cloudy,
2019,Winter,08:00:00 AM,53,16,37,rain,
2019,Summer,11:00:00 PM,20,9,11,clear night,
2019,Fall,06:00:00 PM,77,73,4,clear night,
2019,Fall,02:00:00 AM,0,0,0,clear night,
2019,Summer,10:00:00 AM,1022,624,398,partly cloudy day,
2019,Fall,11:00:00 AM,373,184,189,rain,
2019,Summer,08:00:00 AM,419,173,246,partly cloudy day,
2019,Summer,09:00:00 AM,287,154,133,rain,
2019,Summer,04:00:00 PM,3220,1277,1943,partly cloudy day,
2019,Fall,04:00:00 AM,0,0,0,cloudy,
2019,Fall,10:00:00 AM,2057,1122,935,clear day,
2019,Spring,12:00:00 PM,1751,832,919,clear day,
2019,Winter,04:00:00 AM,2,2,0,clear night,Christmas Day
2019,Fall,06:00:00 PM,1863,1023,840,clear day,
2019,Winter,03:00:00 AM,0,0,0,clear night,
2019,Fall,10:00:00 PM,37,36,1,clear night,
2019,Winter,10:00:00 AM,49,15,34,rain,
2019,Summer,04:00:00 PM,2128,978,1150,partly cloudy day,Father's Day
2019,Winter,04:00:00 PM,737,369,368,cloudy,
2019,Fall,08:00:00 AM,367,183,184,clear day,
2019,Winter,03:00:00 PM,1452,698,754,partly cloudy day,
2019,Spring,03:00:00 AM,0,0,0,clear night,
2019,Summer,06:00:00 AM,153,66,87,partly cloudy day,
